0	0.587265511	0.315540008	3.169170232
4.141709776	1.902146092	0.317472892	3.149875233
8.256840084	3.216964681	0.319508373	3.129808433
12.34558619	4.53178327	0.321570123	3.109741634
16.40824968	5.846617357	0.323638443	3.089867785
20.44448108	7.161435946	0.325754016	3.069800986
24.45523119	8.476301029	0.327835205	3.050313037
28.44095863	9.791197108	0.329901153	3.031210987
32.40096809	11.10606219	0.332035844	3.011723038
36.33685399	12.42100476	0.334090623	2.993199839
40.24808313	13.73593184	0.3361928	2.97448369
44.13560049	15.05090541	0.338255356	2.95634639
48.00076416	16.36595647	0.340231662	2.939173841
51.84334506	17.68100753	0.342231197	2.922001292
55.6639407	18.99608958	0.344208647	2.905214643
59.46365461	20.31123363	0.346116597	2.889199793
63.24230668	21.62637767	0.348045817	2.873184944
67.00079106	22.94156822	0.34992577	2.857748944
70.73986764	24.25680525	0.351754506	2.842891795
74.46089163	25.57211978	0.353481871	2.828999396
78.16304793	26.8874033	0.355274987	2.814721096
81.84820743	28.20277982	0.356938829	2.801600497
85.51670245	29.51818733	0.358568706	2.788865797
89.16903983	30.83362584	0.360163471	2.776516998
92.80542978	32.14907985	0.361747234	2.764361148
96.42642222	33.46456485	0.363294048	2.752591199
100.0345984	34.78018934	0.364623127	2.742557799
103.6277973	36.09572083	0.36611708	2.7313667
107.2089382	37.41139181	0.367388786	2.72191215
110.7776399	38.72706279	0.368669357	2.7124576
114.3344941	40.04276476	0.369906076	2.703388951
117.8808948	41.35854423	0.371018271	2.695285051
121.4172236	42.67435469	0.37208374	2.687567051
124.9451697	43.99025814	0.372994212	2.681006752
128.4633016	45.30609959	0.374017085	2.673674652
131.9744429	46.62208053	0.374801481	2.668079102
135.4785156	47.93807697	0.375561958	2.662676502
138.9769542	49.2541509	0.376188947	2.658238653
142.4704375	50.57027132	0.37673586	2.654379653
145.7997304	51.8265261	0.377333808	2.650173343
