0.802827952	0	0.375471915	2.663315045
4.213595487	1.298723061	0.380771497	2.626246994
5.85481376	1.92745386	0.383087862	2.610367226
7.496318137	2.560280024	0.385515977	2.593926217
9.011355542	3.147700282	0.387726571	2.579137144
10.65258248	3.787994092	0.390131184	2.563240369
12.41961749	4.481769498	0.392621201	2.546984214
14.18649644	5.179855268	0.395095413	2.531034192
16.07909243	5.932407436	0.397629592	2.514903367
18.09721037	6.739985913	0.400164163	2.498974405
20.24076213	7.603130921	0.402670476	2.483420214
22.5100815	8.522782498	0.405254364	2.467586011
24.77903673	9.447955415	0.40775283	2.452466116
27.17370697	10.4305175	0.410312063	2.437169388
29.82016842	11.5237305	0.413084799	2.420810455
32.59208373	12.67639614	0.41583725	2.40478697
35.36376732	13.83647594	0.418546981	2.389218045
38.13498747	15.00352255	0.421130964	2.374558239
40.9059428	16.17744827	0.423653789	2.360417931
43.67676571	17.35826174	0.426159844	2.346537371
46.44762173	18.54614893	0.428707658	2.332591873
49.21824602	19.74084652	0.431201585	2.319100936
51.98853929	20.94205281	0.433602574	2.306259369
54.75879945	22.1499364	0.436018106	2.29348274
57.52886099	23.36429207	0.43838581	2.281095733
60.29885633	24.58517898	0.440754137	2.268838601
63.06885167	25.8126974	0.443148193	2.256581468
65.83894631	27.04707118	0.445607078	2.244129525
68.60927268	28.28868905	0.448184691	2.231223021
71.37966526	29.53763381	0.450818691	2.218186643
74.15015714	30.79411809	0.453523901	2.204955454
76.92061592	32.05813508	0.456248256	2.191789202
79.69140573	33.33032214	0.459142393	2.177973579
82.46203002	34.61036211	0.462004167	2.164482642
85.23291914	35.89886475	0.465014147	2.150472207
88.00377516	37.19576219	0.468049379	2.13652671
90.7748629	38.50156914	0.471225409	2.122126653
93.54608304	39.81652228	0.474503313	2.107466847
96.31760112	41.14119876	0.477960613	2.092222608
99.08938402	42.47605925	0.48158912	2.076458871
101.7355773	43.76022892	0.485289438	2.060625929
104.1306077	44.93160894	0.48908776	2.044622829
106.399927	46.05016773	0.492904972	2.028788626
108.5433321	47.11467309	0.496642167	2.013522143
110.5609494	48.12420083	0.500356415	1.998575354
112.5787032	49.14154165	0.504194723	1.983360701
114.5967301	50.16716491	0.508230716	1.967610316
116.6149846	51.20141752	0.512449056	1.951413488
118.507314	52.17895852	0.516580787	1.935805639
120.2738808	53.09882126	0.520706443	1.920467881
122.0409678	54.02685972	0.52517983	1.904109683
123.6819174	54.89565829	0.529448693	1.888757142
125.1972582	55.70454206	0.53379658	1.873372813
126.5869124	56.452428	0.53818134	1.85810976
127.850892	57.13827602	0.542610034	1.842944173
128.9890999	57.76090541	0.547026041	1.828066535
