0.437772394	0	0.324588452	3.080824327
2.585798405	0.69941955	0.325610373	3.071155231
4.695121244	1.388591806	0.326726778	3.060661283
6.862498841	2.09919645	0.327863795	3.050047045
8.952470095	2.786808809	0.329005654	3.039461447
11.08114452	3.489590402	0.330149874	3.028927402
13.22917053	4.201260199	0.331313398	3.018290251
15.33849337	4.902600096	0.332495284	3.00756145
17.46716779	5.612999146	0.333728372	2.996448864
19.59584222	6.326015216	0.334957785	2.98545084
21.76321982	7.05474548	0.336226722	2.974183594
23.77578473	7.73385503	0.337434856	2.963534986
26.02056867	8.494379499	0.338796289	2.951626189
28.04603463	9.183173043	0.340066708	2.940599524
30.23921435	9.932019989	0.341443495	2.92874228
32.36788877	10.6617106	0.342791085	2.917228724
34.4965632	11.39429253	0.344149355	2.905715168
36.56718286	12.10966183	0.34548561	2.894476563
38.6765057	12.8413652	0.346890172	2.882756793
40.88258647	13.60982733	0.348338171	2.87077353
43.0112609	14.35429681	0.349733839	2.859317255
45.13993532	15.10182126	0.351168989	2.847631855
47.34601609	15.8797567	0.352632348	2.835814708
49.39728417	16.60586783	0.353981585	2.825005713
51.5259586	17.36240133	0.355401228	2.813721282
53.65463302	18.12201219	0.356846892	2.802322289
55.78330745	18.88461596	0.358252895	2.791324265
57.91198187	19.65022057	0.359662612	2.780383523
60.0406563	20.41884971	0.361083467	2.76944278
62.18868231	21.19747149	0.362482473	2.758754076
64.29800515	21.96500276	0.363875676	2.748191391
66.42667957	22.74250886	0.365253645	2.737823462
68.555354	23.52295411	0.366634391	2.727512815
70.68402842	24.30632779	0.368010099	2.71731673
72.81270285	25.09266861	0.369403987	2.707063365
74.86397093	25.85311691	0.370721069	2.697445822
77.0700517	26.67407987	0.372136402	2.687186728
79.19872612	27.46913518	0.373497846	2.677391613
81.32740055	28.26709271	0.374861239	2.66765378
83.47542656	29.0752475	0.376231378	2.657938859
85.5847494	29.87169708	0.377585435	2.648407238
87.71342382	30.67831469	0.378929533	2.639013093
89.84209825	31.48783152	0.380291519	2.629561666
91.97077267	32.30019745	0.381629957	2.620339365
94.0994471	33.11545049	0.382986252	2.611059783
96.22812152	33.93352118	0.384309916	2.602066607
98.35679595	34.7544472	0.385651281	2.59301615
100.4854704	35.57823029	0.386993463	2.584022974
102.6141448	36.40481685	0.388310469	2.575258924
104.7428192	37.23430009	0.389671257	2.566265749
106.8714936	38.06655124	0.390971556	2.557730824
109.0001681	38.90155132	0.392262933	2.549310462
111.1288425	39.73926188	0.393536255	2.541061944
113.2575169	40.57968157	0.39480894	2.532870708
115.3861913	41.42275147	0.396053941	2.524908597
117.5148658	42.26846908	0.397297776	2.517003767
119.6435402	43.116793	0.398522155	2.509270782
121.7722146	43.9676614	0.399717492	2.501766922
123.900889	44.82103081	0.400892402	2.494434906
126.0295635	45.67695538	0.40209276	2.486988328
128.1582379	46.53529184	0.403225806	2.48
130.2869123	47.39605382	0.404365257	2.473011672
132.4155867	48.25921497	0.405492327	2.466137908
134.5442612	49.12474837	0.406606757	2.459378706
136.6729356	49.99258604	0.407689243	2.452848629
138.80161	50.86278102	0.408796652	2.44620399
140.9302844	51.73520275	0.409842731	2.43996032
143.0589589	52.60992444	0.410923192	2.433544806
145.1876333	53.48683407	0.411951032	2.42747298
147.3163077	54.36592181	0.412974258	2.421458436
149.4449821	55.24690602	0.413865173	2.416245831
150.7028352	55.7675987	0.413953495	2.415730299
